Age,Special,Potential,Wage,General,GK,Position,Class
21,1222,67,4.0,41.86206896551724,9.6,CB,0
18,1359,74,1.0,46.793103448275865,9.4,ST,0
19,1373,73,1.0,47.03448275862069,10.8,ST,0
17,1271,69,1.0,42.275862068965516,11.0,CB,0
21,1244,70,3.0,42.93103448275862,9.0,CB,0
18,1533,72,3.0,52.55172413793103,11.6,CM,0
25,1369,61,1.0,46.827586206896555,11.6,CB,0
20,1415,67,1.0,48.62068965517241,10.8,LW,0
20,1318,67,1.0,45.827586206896555,7.8,CB,0
22,1458,64,1.0,49.89655172413793,9.8,CDM,0
18,1422,70,1.0,48.96551724137931,9.8,RM,0
20,1372,68,1.0,46.44827586206897,12.4,LB,0
20,1527,68,1.0,53.0,8.0,LCM,0
23,1428,63,1.0,49.13793103448276,11.4,RB,0
22,1583,63,2.0,54.689655172413794,11.2,RB,0
20,1423,64,1.0,49.13793103448276,9.2,CM,0
28,1514,56,2.0,52.206896551724135,10.8,CM,0
18,1364,70,1.0,46.89655172413793,10.8,ST,0
20,1422,73,4.0,49.41379310344828,7.6,CF,0
19,1540,73,3.0,53.275862068965516,10.0,ST,0
20,1556,66,2.0,53.3448275862069,10.8,CDM,0
24,1400,61,3.0,48.172413793103445,9.6,LB,0
20,1401,68,2.0,47.51724137931034,11.4,RB,0
21,1454,65,1.0,50.03448275862069,10.4,RM,0
20,1480,70,2.0,51.206896551724135,8.8,CM,0
20,1171,69,4.0,40.13793103448276,10.0,CB,0
20,1420,68,1.0,48.793103448275865,10.6,CAM,0
20,1346,68,1.0,46.41379310344828,10.0,RW,0
24,1616,62,1.0,55.48275862068966,12.2,RM,0
18,1222,76,1.0,42.13793103448276,8.0,CB,0
19,1556,64,3.0,53.758620689655174,11.2,CM,0
22,1516,65,2.0,51.724137931034484,11.6,CDM,0
19,1399,71,2.0,48.241379310344826,9.2,ST,0
24,1410,59,1.0,48.03448275862069,11.8,RB,0
21,1490,64,1.0,51.55172413793103,10.6,CM,0
17,1530,72,1.0,52.827586206896555,7.6,CM,0
17,1401,73,1.0,48.3448275862069,9.4,RB,0
19,1415,75,1.0,48.689655172413794,10.0,RW,0
18,1452,76,1.0,49.93103448275862,10.4,RM,0
22,1176,65,1.0,40.13793103448276,10.0,CB,0
21,1501,60,1.0,51.6551724137931,9.0,RCM,0
20,1274,66,1.0,43.37931034482759,12.8,CB,0
20,1440,64,1.0,49.793103448275865,9.2,CDM,0
23,1397,58,1.0,47.89655172413793,10.6,ST,0
19,1274,72,1.0,43.58620689655172,10.4,CB,0
19,1399,73,3.0,48.03448275862069,10.4,RM,0
20,1465,64,1.0,50.689655172413794,10.2,CM,0
21,1370,64,1.0,47.0,8.6,CDM,0
22,1334,65,2.0,46.3448275862069,10.6,LM,0
20,1319,64,2.0,45.51724137931034,10.6,ST,0
20,1298,65,2.0,44.41379310344828,10.8,CB,0
24,1564,61,2.0,53.86206896551724,11.8,CM,0
22,1180,68,2.0,40.62068965517241,8.8,CB,0
20,1373,68,2.0,47.13793103448276,10.6,ST,0
19,1536,72,1.0,52.689655172413794,12.2,RB,0
17,1446,75,1.0,50.06896551724138,9.2,CAM,0
22,1527,66,1.0,52.58620689655172,9.6,RM,0
23,1425,62,1.0,49.275862068965516,9.0,RW,0
18,1385,74,1.0,47.310344827586206,9.6,LB,0
19,1466,67,1.0,50.86206896551724,9.6,CAM,0
18,1375,76,4.0,47.37931034482759,9.8,ST,0
20,1423,70,1.0,49.310344827586206,9.0,LW,0
18,1515,76,2.0,51.93103448275862,11.4,CB,0
20,1523,70,1.0,53.0,7.6,LDM,0
19,1632,68,1.0,56.0,12.0,CM,0
18,1396,69,1.0,48.275862068965516,8.0,ST,0
19,1409,70,1.0,47.96551724137931,11.4,CB,0
19,1309,66,1.0,44.689655172413794,10.4,CB,0
20,1226,71,1.0,42.10344827586207,8.2,CB,0
18,1552,78,1.0,53.89655172413793,9.6,CM,0
20,1408,66,1.0,48.55172413793103,9.0,CAM,0
23,1458,62,1.0,50.03448275862069,12.2,RM,0
23,1302,62,1.0,44.62068965517241,12.2,CB,0
21,1239,65,1.0,42.58620689655172,10.2,LCB,0
21,1206,65,1.0,41.86206896551724,7.6,RCB,0
17,1439,72,1.0,49.55172413793103,10.4,RB,0
21,1401,68,1.0,48.758620689655174,8.6,RM,0
19,1411,70,1.0,48.827586206896555,8.2,LW,0
17,1400,77,1.0,48.51724137931034,8.0,CF,0
18,1438,68,2.0,49.41379310344828,8.2,LB,0
21,1467,65,4.0,50.10344827586207,11.6,RM,0
20,1543,73,2.0,53.10344827586207,9.2,LM,0
18,1373,78,1.0,46.689655172413794,12.6,RB,0
23,1432,64,1.0,49.10344827586207,9.6,LB,0
19,1409,74,2.0,48.310344827586206,10.0,CB,0
23,1404,64,2.0,48.13793103448276,9.6,LM,0
21,1466,67,1.0,50.172413793103445,11.2,RCB,0
17,1551,74,1.0,53.206896551724135,11.6,CM,0
22,1498,63,1.0,51.13793103448276,10.8,CM,0
19,1456,71,1.0,50.13793103448276,10.4,LM,0
19,1590,71,1.0,54.827586206896555,10.4,CM,0
20,1366,65,1.0,47.03448275862069,10.2,ST,0
23,1375,63,2.0,47.0,10.6,RB,0
26,1227,59,1.0,42.37931034482759,10.0,CB,0
21,1581,66,2.0,54.310344827586206,10.8,LCM,0
24,1515,58,1.0,51.793103448275865,13.2,CM,0
21,1511,67,1.0,52.10344827586207,9.6,CM,0
18,1547,73,1.0,53.37931034482759,11.6,CM,0
20,1440,68,1.0,50.13793103448276,7.0,CDM,0
21,1375,62,1.0,46.827586206896555,11.6,ST,0
23,1326,63,1.0,45.58620689655172,10.4,ST,0
19,1237,73,1.0,42.48275862068966,9.6,CB,0
19,1486,73,3.0,51.310344827586206,8.8,RM,0
21,1442,65,2.0,49.55172413793103,11.2,ST,0
18,1306,72,4.0,45.13793103448276,9.6,ST,0
22,1410,64,1.0,48.10344827586207,11.8,LB,0
18,1367,74,1.0,47.275862068965516,7.4,RB,0
21,1401,64,2.0,48.0,11.4,ST,0
18,1463,73,1.0,50.827586206896555,8.6,CM,0
20,1436,68,1.0,49.724137931034484,9.4,RM,0
20,1430,65,1.0,49.37931034482759,9.0,LW,0
20,1391,69,1.0,47.6551724137931,11.8,RB,0
26,1498,58,2.0,51.48275862068966,9.0,CM,0
20,1437,64,2.0,49.41379310344828,10.4,LM,0
26,1543,58,2.0,53.62068965517241,8.4,CM,0
19,1454,69,1.0,49.827586206896555,12.0,CDM,0
17,1398,80,1.0,48.3448275862069,10.2,CB,0
19,1483,74,1.0,50.758620689655174,12.2,CAM,0
20,1464,66,1.0,50.310344827586206,9.2,RM,0
18,1505,72,1.0,52.0,11.2,CM,0
19,1526,66,1.0,52.6551724137931,9.8,RB,0
22,1621,64,2.0,56.06896551724138,10.0,CM,0
18,1447,71,1.0,49.724137931034484,9.0,CM,0
20,1484,64,2.0,51.37931034482759,11.2,CM,0
24,1338,62,1.0,45.62068965517241,13.2,LS,0
18,1318,74,1.0,45.724137931034484,8.0,ST,0
21,1356,65,1.0,46.724137931034484,10.0,ST,0
18,1260,74,2.0,43.62068965517241,8.0,ST,0
18,1349,75,1.0,46.275862068965516,10.8,ST,0
19,1372,71,1.0,47.689655172413794,9.4,ST,0
22,1440,64,1.0,49.827586206896555,10.2,LW,0
19,1383,70,2.0,47.51724137931034,10.2,RM,0
19,1404,70,1.0,48.51724137931034,9.2,CB,0
23,1431,63,2.0,48.793103448275865,10.2,CB,0
20,1439,69,1.0,49.3448275862069,9.4,RM,0
20,1495,67,1.0,51.44827586206897,9.8,CDM,0
19,1506,73,1.0,51.689655172413794,10.6,LM,0
22,1354,62,1.0,46.37931034482759,10.8,ST,0
19,1516,69,1.0,52.41379310344828,11.6,CAM,0
25,1424,58,3.0,48.96551724137931,11.2,CDM,0
18,1397,70,1.0,48.13793103448276,10.2,RB,0
23,1522,62,1.0,52.89655172413793,9.4,CM,0
21,1476,66,1.0,50.93103448275862,9.2,ST,0
18,1540,73,1.0,53.06896551724138,10.6,CM,0
21,1587,59,2.0,54.3448275862069,12.2,CM,0
17,1380,74,1.0,47.689655172413794,11.0,CAM,0
19,1517,67,1.0,52.41379310344828,10.4,RB,0
18,1398,63,3.0,48.03448275862069,9.4,LB,0
20,1552,65,2.0,53.62068965517241,7.8,CDM,0
17,1529,74,1.0,52.6551724137931,10.4,CF,0
19,1436,71,1.0,49.55172413793103,10.2,CB,0
19,1298,70,1.0,44.3448275862069,10.4,CB,0
24,1583,61,2.0,54.758620689655174,10.8,LB,0
29,1384,56,2.0,47.689655172413794,10.2,RM,0
19,1323,72,1.0,44.96551724137931,11.6,CB,0
23,1463,61,1.0,50.827586206896555,7.8,RM,0
23,1546,60,2.0,53.51724137931034,9.6,CM,0
18,1564,76,3.0,54.44827586206897,8.2,LWB,0
17,1543,76,1.0,53.44827586206897,10.6,CDM,0
23,1522,65,2.0,52.58620689655172,9.2,CM,0
19,1291,70,1.0,44.10344827586207,10.2,CB,0
23,1211,65,3.0,41.6551724137931,8.2,CB,0
21,1231,70,1.0,42.48275862068966,9.2,CB,0
20,1387,69,2.0,48.03448275862069,7.6,LW,0
22,1287,65,2.0,44.41379310344828,8.6,CB,0
20,1410,67,1.0,48.172413793103445,10.2,RB,0
23,1416,61,1.0,48.58620689655172,11.4,LB,0
22,1487,65,2.0,50.96551724137931,9.0,RM,0
20,1512,67,1.0,52.172413793103445,9.2,CM,0
17,1323,79,2.0,45.62068965517241,9.6,ST,0
19,1489,65,1.0,51.241379310344826,9.4,RCM,0
18,1513,75,1.0,52.51724137931034,10.6,CAM,0
19,1543,68,1.0,53.793103448275865,8.8,CM,0
19,1490,73,1.0,51.241379310344826,11.6,CM,0
24,1427,59,2.0,49.03448275862069,10.2,LM,0
23,1572,60,2.0,54.10344827586207,11.2,RB,0
22,1292,62,1.0,44.3448275862069,10.2,CB,0
29,1328,56,1.0,45.206896551724135,10.4,RB,0
23,1350,60,1.0,46.96551724137931,7.4,CM,0
21,1304,64,3.0,44.793103448275865,9.6,CB,0
18,1401,70,1.0,48.206896551724135,10.4,RM,0
19,1440,67,1.0,49.689655172413794,10.4,RW,0
19,1384,68,1.0,47.51724137931034,8.8,LB,0
22,1443,62,2.0,49.37931034482759,10.2,RWB,0
19,1457,70,1.0,50.06896551724138,9.2,CDM,0
20,1392,68,3.0,48.13793103448276,7.8,LB,0
18,1261,73,1.0,43.275862068965516,9.4,CB,0
21,1266,67,3.0,43.51724137931034,8.4,CB,0
20,1535,68,1.0,53.37931034482759,7.8,CM,0
23,1426,65,1.0,48.89655172413793,9.8,RB,0
19,1441,66,1.0,49.758620689655174,10.4,LM,0
21,1273,65,2.0,44.13793103448276,8.2,CB,0
18,1514,69,1.0,52.13793103448276,11.6,CM,0
19,1348,68,1.0,46.44827586206897,10.2,ST,0
21,1447,65,1.0,49.93103448275862,9.6,CB,0
18,1420,70,1.0,48.689655172413794,11.8,LM,0
19,1337,69,1.0,46.172413793103445,9.2,ST,0
20,1392,64,1.0,48.206896551724135,9.0,LM,0
18,1452,75,1.0,49.793103448275865,11.2,ST,0
20,1435,65,2.0,50.03448275862069,7.4,CAM,0
20,1325,72,2.0,45.55172413793103,10.4,ST,0
19,1426,66,1.0,49.13793103448276,8.6,RB,0
22,1583,65,2.0,54.275862068965516,9.2,LW,0
18,1399,73,2.0,47.6551724137931,12.8,RS,0
22,1380,65,2.0,47.03448275862069,10.0,RB,0
34,1484,56,1.0,50.793103448275865,12.8,RWB,0
20,1419,70,2.0,49.44827586206897,8.4,ST,0
19,1342,72,1.0,46.48275862068966,8.2,ST,0
19,1372,72,2.0,47.37931034482759,7.4,RB,0
18,1331,74,2.0,46.03448275862069,10.0,ST,0
16,1329,73,1.0,45.86206896551724,8.4,ST,0
21,1586,63,2.0,54.6551724137931,12.8,RM,0
18,1394,68,1.0,47.89655172413793,10.6,RB,0
20,1400,67,1.0,48.37931034482759,9.0,ST,0
26,1414,57,3.0,49.13793103448276,9.2,LM,0
26,1387,59,1.0,48.13793103448276,9.2,RB,0
20,1507,66,1.0,52.275862068965516,7.6,CM,0
20,1356,64,1.0,46.55172413793103,10.2,LW,0
20,1295,71,1.0,44.3448275862069,10.0,LWB,0
19,1389,74,2.0,48.310344827586206,7.6,LM,0
19,1335,65,1.0,45.6551724137931,10.4,LB,0
20,1389,68,1.0,48.10344827586207,9.4,LB,0
19,1348,70,1.0,46.793103448275865,7.6,ST,0
22,1429,64,1.0,49.55172413793103,9.2,CM,0
23,1482,63,2.0,51.55172413793103,7.8,LB,0
19,1416,64,3.0,48.55172413793103,11.4,RM,0
20,1591,68,1.0,54.89655172413793,10.6,LB,0
19,1357,67,1.0,46.93103448275862,9.2,ST,0
19,1354,68,3.0,46.3448275862069,11.2,ST,0
21,1367,66,1.0,47.03448275862069,9.4,RM,0
20,1396,69,1.0,47.96551724137931,10.4,RM,0
21,1526,67,1.0,52.172413793103445,12.4,CM,0
21,1351,66,1.0,46.48275862068966,10.4,ST,0
19,1502,66,1.0,51.96551724137931,10.6,CM,0
21,1396,67,2.0,47.689655172413794,11.4,ST,0
25,1358,59,1.0,47.13793103448276,10.8,LB,0
19,1350,61,1.0,46.758620689655174,8.0,ST,0
26,1700,58,1.0,59.10344827586207,9.6,CDM,0
18,1374,77,1.0,47.13793103448276,9.8,LW,0
21,1401,69,1.0,48.06896551724138,11.2,ST,0
19,1507,67,1.0,51.758620689655174,10.4,CM,0
23,1397,62,1.0,48.41379310344828,8.6,RB,0
17,1473,75,1.0,50.689655172413794,11.6,CAM,0
23,1500,62,1.0,52.724137931034484,12.0,RB,0
20,1485,67,1.0,51.55172413793103,8.6,CM,0
20,1424,66,1.0,49.241379310344826,10.6,RB,0
18,1419,68,1.0,49.241379310344826,7.8,ST,0
30,1332,56,2.0,45.37931034482759,13.4,CDM,0
20,1526,68,1.0,53.03448275862069,7.6,CM,0
18,1411,66,3.0,48.86206896551724,9.8,LM,0
22,1495,64,1.0,51.55172413793103,10.6,CM,0
24,1550,62,1.0,53.37931034482759,8.6,LDM,0
23,1462,63,1.0,49.96551724137931,10.0,LDM,0
18,1316,66,2.0,45.62068965517241,9.0,ST,0
19,1448,65,1.0,49.55172413793103,12.4,CB,0
19,1407,71,2.0,48.41379310344828,9.6,RB,0
18,1512,69,1.0,52.310344827586206,9.6,CM,0
21,1467,64,1.0,50.86206896551724,9.2,CM,0
21,1368,65,2.0,46.724137931034484,10.2,RB,0
26,1613,57,1.0,55.310344827586206,13.6,CM,0
20,1443,67,1.0,49.37931034482759,11.4,CDM,0
23,1421,63,1.0,49.03448275862069,8.0,LB,0
20,1526,64,2.0,52.55172413793103,11.4,CM,0
19,1375,71,1.0,47.37931034482759,11.2,RM,0
28,1565,56,3.0,53.51724137931034,10.2,CM,0
22,1419,65,2.0,48.51724137931034,10.0,RB,0
24,1417,58,2.0,48.10344827586207,12.8,LM,0
19,1331,68,3.0,46.3448275862069,6.8,LCM,0
18,1295,70,1.0,44.3448275862069,10.0,CB,0
21,1393,63,2.0,47.93103448275862,10.4,ST,0
18,1443,74,1.0,49.48275862068966,11.8,LB,0
19,1569,72,1.0,53.93103448275862,10.8,CDM,0
19,1518,68,1.0,52.13793103448276,9.4,RM,0
19,1272,71,2.0,43.44827586206897,12.2,CB,0
17,1333,71,1.0,45.93103448275862,10.2,CB,0
32,1325,56,1.0,45.10344827586207,11.6,ST,0
18,1385,68,1.0,48.206896551724135,7.6,ST,0
21,1349,65,1.0,46.51724137931034,9.8,LB,0
20,1550,65,2.0,53.10344827586207,10.6,CM,0
20,1417,68,1.0,47.89655172413793,11.4,CB,0
19,1393,64,2.0,47.241379310344826,11.8,LB,0
20,1380,64,1.0,47.689655172413794,9.8,LM,0
19,1265,66,1.0,43.758620689655174,8.4,CB,0
20,1501,65,4.0,51.48275862068966,10.2,CM,0
22,1501,62,4.0,52.172413793103445,7.8,CDM,0
19,1364,67,1.0,47.275862068965516,8.2,ST,0
21,1451,67,3.0,49.58620689655172,10.6,RB,0
17,1324,75,1.0,46.10344827586207,7.0,ST,0
25,1326,60,1.0,45.6551724137931,10.0,ST,0
18,1348,68,1.0,46.44827586206897,9.6,ST,0
25,1386,60,2.0,47.6551724137931,12.0,LB,0
20,1405,63,1.0,48.86206896551724,9.2,ST,0
21,1320,65,3.0,45.55172413793103,9.4,RM,0
20,1400,64,2.0,47.44827586206897,12.6,CB,0
22,1386,65,2.0,47.13793103448276,11.2,RB,0
20,1427,69,1.0,49.0,9.4,CM,0
20,1357,66,2.0,46.689655172413794,10.4,ST,0
18,1292,72,1.0,46.3448275862069,10.8,CDM,0
21,1445,63,1.0,49.48275862068966,10.8,RB,0
21,1440,63,1.0,49.0,12.2,RB,0
18,1391,66,1.0,48.310344827586206,7.6,ST,0
18,1496,73,1.0,51.827586206896555,8.4,LW,0
18,1452,72,1.0,50.03448275862069,11.2,RM,0
28,1470,55,1.0,50.6551724137931,11.2,RB,0
20,1346,65,2.0,45.93103448275862,11.6,ST,0
18,1511,66,1.0,52.241379310344826,7.8,RCM,0
26,1454,55,5.0,49.827586206896555,10.0,LM,0
25,1612,57,1.0,55.310344827586206,12.2,RCM,0
23,1387,60,2.0,47.689655172413794,11.6,ST,0
18,1515,74,1.0,52.10344827586207,10.8,RWB,0
26,1258,57,1.0,43.44827586206897,10.2,ST,0
17,1354,72,1.0,46.44827586206897,10.2,LM,0
30,1553,55,1.0,53.241379310344826,10.2,RB,0
19,1419,73,1.0,48.58620689655172,12.4,CDM,0
21,1352,67,1.0,46.689655172413794,8.6,RW,0
17,1359,76,1.0,46.93103448275862,9.6,ST,0
18,1340,67,1.0,46.13793103448276,9.4,ST,0
19,1225,70,1.0,42.13793103448276,9.8,CB,0
23,1413,62,1.0,48.41379310344828,10.4,RB,0
19,1294,61,1.0,44.86206896551724,8.4,ST,0
19,1387,70,1.0,47.44827586206897,11.2,ST,0
18,1406,72,3.0,48.0,11.4,LB,0
23,1497,64,2.0,51.62068965517241,9.8,CM,0
19,1424,65,1.0,49.0,10.6,LM,0
19,1348,66,2.0,46.793103448275865,11.2,CAM,0
19,1338,65,2.0,45.62068965517241,9.8,CB,0
19,1242,70,2.0,42.51724137931034,11.8,CB,0
20,1223,69,1.0,41.62068965517241,10.8,CB,0
20,1426,71,1.0,48.48275862068966,11.4,CM,0
19,1324,70,1.0,46.0,8.4,ST,0
21,1462,69,1.0,50.03448275862069,11.4,CAM,0
20,1446,65,1.0,50.172413793103445,9.0,LW,0
22,1500,66,2.0,52.172413793103445,9.6,ST,0
18,1453,70,1.0,50.37931034482759,10.2,CM,0
22,1370,66,1.0,47.241379310344826,10.6,RWB,0
19,1397,70,1.0,47.827586206896555,10.4,LB,0
22,1408,62,1.0,48.37931034482759,10.0,RM,0
16,1269,71,1.0,43.41379310344828,10.2,CB,0
18,1512,71,2.0,51.89655172413793,10.4,CM,0
18,1533,70,1.0,53.06896551724138,10.6,CM,0
25,1471,57,2.0,50.827586206896555,9.4,ST,0
18,1286,70,3.0,44.03448275862069,10.6,ST,0
19,1400,63,1.0,48.310344827586206,8.0,LB,0
18,1383,68,2.0,47.55172413793103,10.6,LM,0
21,1496,64,1.0,51.37931034482759,9.8,RM,0
18,1546,64,1.0,52.62068965517241,12.4,CM,0
19,1522,65,3.0,52.86206896551724,8.8,CM,0
21,1454,67,1.0,50.13793103448276,8.4,CM,0
22,1410,61,1.0,48.724137931034484,10.4,ST,0
21,1419,64,1.0,49.03448275862069,9.0,CAM,0
28,1495,55,2.0,52.06896551724138,10.6,RB,0
17,1354,73,1.0,46.55172413793103,10.0,CB,0
18,1499,65,1.0,51.51724137931034,11.2,CM,0
24,1473,58,1.0,50.55172413793103,10.6,RB,0
19,1461,63,3.0,50.48275862068966,9.0,RM,0
16,1555,77,1.0,53.310344827586206,11.4,CDM,0
18,1401,73,1.0,48.03448275862069,10.0,LB,0
20,1502,69,1.0,52.241379310344826,9.4,CM,0
22,1223,63,1.0,42.62068965517241,7.4,CB,0
29,1238,55,1.0,41.724137931034484,14.2,RCB,0
29,1426,55,1.0,49.37931034482759,9.2,RWB,0
19,1207,72,1.0,41.37931034482759,10.2,CB,0
20,1478,70,2.0,50.93103448275862,8.6,RB,0
18,1430,71,1.0,49.55172413793103,9.6,CAM,0
34,1497,55,3.0,51.62068965517241,10.8,RB,0
18,1492,76,1.0,51.41379310344828,10.0,CDM,0
25,1420,57,1.0,48.44827586206897,11.6,CM,0
19,1513,71,1.0,52.206896551724135,9.2,CM,0
22,1344,64,1.0,45.827586206896555,11.8,ST,0
21,1198,67,3.0,40.689655172413794,13.6,CB,0
22,1434,63,1.0,48.793103448275865,11.2,LB,0
18,1477,71,1.0,50.62068965517241,10.0,ST,0
18,1497,68,1.0,51.241379310344826,10.4,CM,0
21,1386,67,3.0,47.41379310344828,10.0,CB,0
19,1465,64,1.0,50.689655172413794,9.0,CM,0
19,1502,70,1.0,51.86206896551724,9.8,CM,0
19,1419,72,1.0,48.724137931034484,11.2,CAM,0
18,1353,74,2.0,46.41379310344828,10.6,RB,0
24,1600,59,1.0,55.48275862068966,9.6,CM,0
21,1464,66,1.0,50.51724137931034,10.2,RCM,0
19,1381,70,2.0,47.13793103448276,10.6,CB,0
18,1399,71,1.0,47.724137931034484,11.4,LB,0
17,1505,77,1.0,51.96551724137931,8.4,CDM,0
21,1392,65,1.0,48.10344827586207,7.8,CAM,0
20,1400,63,2.0,48.37931034482759,9.6,LB,0
21,1526,68,1.0,53.13793103448276,8.2,LB,0
19,1421,72,1.0,48.827586206896555,9.6,LM,0
18,1367,68,1.0,46.96551724137931,9.2,LB,0
18,1336,66,1.0,46.10344827586207,9.6,LM,0
18,1513,74,1.0,52.13793103448276,11.0,CM,0
17,1389,70,1.0,47.48275862068966,12.4,RM,0
19,1312,70,1.0,45.0,10.0,ST,0
18,1339,72,1.0,46.206896551724135,9.4,ST,0
20,1318,67,2.0,45.41379310344828,9.0,CB,0
19,1332,69,1.0,45.86206896551724,10.4,ST,0
20,1226,64,1.0,42.13793103448276,12.2,CB,0
18,1278,77,1.0,44.758620689655174,10.6,CB,0
21,1448,64,1.0,49.44827586206897,12.2,CDM,0
24,1351,62,2.0,46.86206896551724,8.2,ST,0
16,1405,76,1.0,48.206896551724135,10.6,RM,0
23,1504,65,1.0,51.275862068965516,13.6,LCB,0
20,1300,68,1.0,44.41379310344828,10.8,CB,0
22,1419,64,1.0,48.241379310344826,11.8,RB,0
17,1441,70,2.0,49.89655172413793,8.6,LM,0
21,1275,63,3.0,43.93103448275862,11.8,CB,0
18,1419,72,1.0,49.41379310344828,7.0,LW,0
27,1419,55,2.0,49.06896551724138,9.6,CAM,0
19,1333,64,1.0,46.206896551724135,8.2,ST,0
21,1368,65,1.0,46.93103448275862,9.8,LB,0
18,1487,72,1.0,51.41379310344828,8.6,LM,0
21,1371,64,3.0,46.96551724137931,10.0,LB,0
18,1399,68,1.0,48.206896551724135,7.6,LB,0
23,1295,59,1.0,44.206896551724135,11.2,RS,0
19,1210,71,1.0,41.724137931034484,8.8,CB,0
22,1391,63,1.0,48.06896551724138,9.2,RM,0
19,1306,71,1.0,45.03448275862069,8.4,CB,0
16,1190,70,1.0,40.96551724137931,9.0,CB,0
18,1457,72,1.0,50.86206896551724,7.0,CAM,0
19,1277,71,1.0,44.86206896551724,9.4,ST,0
19,1417,66,1.0,49.0,10.2,CAM,0
19,1229,74,1.0,42.275862068965516,8.4,CB,0
29,1564,55,1.0,53.89655172413793,11.6,LB,0
21,1376,67,1.0,47.51724137931034,8.8,CDM,0
21,1448,69,1.0,49.793103448275865,9.2,LDM,0
29,1344,55,1.0,46.3448275862069,8.4,LB,0
19,1455,71,1.0,50.44827586206897,8.2,LB,0
18,1342,58,1.0,46.06896551724138,9.4,ST,0
20,1319,70,1.0,45.310344827586206,10.4,CB,0
20,1440,64,2.0,49.10344827586207,11.8,LM,0
20,1427,66,2.0,49.48275862068966,9.8,ST,0
20,1250,64,2.0,42.44827586206897,11.4,CB,0
18,1307,72,1.0,45.206896551724135,7.6,ST,0
18,1298,68,1.0,44.48275862068966,10.4,ST,0
18,1541,73,2.0,53.0,10.0,CM,0
19,1456,70,1.0,51.10344827586207,7.8,CM,0
25,1209,60,1.0,41.37931034482759,9.6,CB,0
20,1279,64,1.0,43.689655172413794,10.8,ST,0
22,1424,61,2.0,48.37931034482759,12.4,LM,0
22,1416,61,1.0,48.06896551724138,11.6,RB,0
18,1325,76,1.0,44.89655172413793,13.4,ST,0
18,1480,69,1.0,51.0,9.4,CDM,0
21,1150,63,1.0,40.03448275862069,8.2,CB,0
21,1494,65,2.0,51.310344827586206,10.6,RM,0
20,1529,64,1.0,52.55172413793103,9.8,CDM,0
19,1423,68,1.0,48.793103448275865,10.0,RB,0
27,1584,55,1.0,54.793103448275865,9.2,CM,0
17,1343,73,1.0,45.724137931034484,11.8,ST,0
19,1388,63,1.0,47.827586206896555,9.8,CB,0
22,1382,64,1.0,47.55172413793103,8.8,RB,0
19,1204,70,1.0,41.41379310344828,9.0,CB,0
21,1410,63,1.0,50.275862068965516,1.0,RB,0
18,1493,69,1.0,51.310344827586206,12.0,LB,0
21,1547,63,1.0,53.41379310344828,11.0,CDM,0
19,1396,68,1.0,48.172413793103445,9.8,ST,0
24,1335,61,1.0,46.10344827586207,8.6,RB,0
23,1193,61,1.0,40.37931034482759,11.4,CB,0
19,1517,67,1.0,52.37931034482759,8.8,CM,0
18,1418,69,1.0,49.275862068965516,9.4,CAM,0
25,1407,60,2.0,48.172413793103445,10.2,RDM,0
19,1447,68,2.0,49.93103448275862,10.4,ST,0
25,1556,58,2.0,53.172413793103445,10.4,CM,0
20,1527,67,1.0,52.96551724137931,6.6,CM,0
31,1268,55,1.0,43.724137931034484,9.8,ST,0
16,1361,73,1.0,46.275862068965516,11.8,ST,0
18,1470,70,3.0,50.6551724137931,9.2,ST,0
20,1174,67,1.0,40.13793103448276,9.8,CB,0
18,1428,70,1.0,48.89655172413793,9.6,RW,0
18,1383,65,1.0,47.206896551724135,12.4,CB,0
19,1376,71,1.0,47.06896551724138,10.0,LB,0
18,1326,76,1.0,45.724137931034484,11.4,RW,0
19,1386,68,1.0,47.827586206896555,9.2,LB,0
19,1432,70,1.0,49.310344827586206,10.0,LB,0
21,1217,70,4.0,41.06896551724138,12.6,CB,0
20,1486,70,2.0,51.41379310344828,10.2,CM,0
20,1394,69,1.0,47.6551724137931,13.0,CDM,0
20,1496,65,1.0,51.13793103448276,11.0,CM,0
17,1313,78,1.0,45.03448275862069,9.8,ST,0
20,1494,65,1.0,51.86206896551724,10.2,CM,0
20,1347,67,6.0,46.172413793103445,9.6,LW,0
19,1471,67,1.0,50.724137931034484,9.0,CM,0
18,1381,64,1.0,47.58620689655172,9.8,LM,0
18,1350,64,1.0,46.241379310344826,10.6,CB,0
20,1365,64,1.0,46.6551724137931,9.0,RB,0
18,1261,68,1.0,43.172413793103445,11.4,CB,0
20,1357,68,1.0,46.62068965517241,10.6,ST,0
18,1364,75,1.0,46.86206896551724,10.4,RM,0
19,1149,64,1.0,39.44827586206897,9.8,LCB,0
18,1421,71,1.0,48.6551724137931,10.8,CDM,0
18,1307,65,1.0,44.89655172413793,9.4,ST,0
21,1354,63,1.0,46.37931034482759,10.0,CAM,0
19,1204,69,1.0,41.62068965517241,8.2,CB,0
20,1441,65,1.0,49.89655172413793,10.0,CM,0
23,1226,61,1.0,41.89655172413793,10.0,LCB,0
19,1313,69,2.0,44.724137931034484,13.4,ST,0
24,1483,60,1.0,51.0,11.8,RM,0
18,1316,64,1.0,45.10344827586207,11.2,ST,0
21,1415,61,1.0,49.03448275862069,7.4,CDM,0
21,1429,67,2.0,49.241379310344826,10.8,ST,0
