ID,Age,Nationality,Potential,Club,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,General,GK
183031,34,China PR,58,Guangzhou R&F; FC,2.0,1187,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,74.0,152.0,108.0,33.37931034482759,56.8
237305,24,United States,62,Columbus Crew SC,1.0,972,Right,1.0,1.0,1.0,Medium/ Medium,Lean,GK,2017.0,2021.0,75.0,181.0,189.0,25.06896551724138,56.6
28157,40,Netherlands,58,FC Emmen,1.0,965,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,73.0,168.0,15.0,24.896551724137932,57.6
233725,19,Netherlands,66,FC Utrecht,1.0,862,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2015.0,2019.0,77.0,183.0,238.0,20.655172413793103,57.6
231935,21,Russia,68,Pohang Steelers,1.0,873,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2020.0,75.0,181.0,232.0,21.79310344827586,58.6
242689,22,Colombia,65,Junior FC,1.0,856,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,174.0,176.0,21.20689655172414,56.4
237576,23,Argentina,65,Gimnasia y Esgrima La Plata,1.0,883,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,71.0,183.0,187.0,22.24137931034483,56.8
244746,17,France,79,Dijon FCO,1.0,898,Left,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,76.0,172.0,570.0,22.620689655172413,56.2
245007,22,Italy,64,US Cremonese,1.0,870,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2020.0,74.0,183.0,198.0,21.20689655172414,56.6
226838,28,China PR,58,Henan Jianye FC,2.0,1107,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2018.0,74.0,179.0,178.0,29.275862068965516,57.2
11800,36,England,57,Exeter City,1.0,1117,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,74.0,185.0,18.0,30.17241379310345,56.4
223011,24,France,64,AC Ajaccio,1.0,937,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2014.0,2019.0,71.0,165.0,215.0,24.413793103448278,56.0
233252,21,Colombia,68,Rionegro Águilas,1.0,855,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,73.0,161.0,217.0,21.03448275862069,55.6
244011,18,Germany,70,Hallescher FC,1.0,936,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,74.0,174.0,311.0,23.482758620689655,57.0
243502,20,Poland,65,Pogoń Szczecin,1.0,881,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,73.0,187.0,186.0,22.20689655172414,57.0
237615,30,Italy,58,SPAL,2.0,842,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,73.0,163.0,150.0,21.137931034482758,55.6
239927,19,Denmark,67,FC Midtjylland,1.0,928,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,72.0,159.0,180.0,23.620689655172413,56.2
243260,19,Belgium,70,KV Kortrijk,1.0,844,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,73.0,187.0,340.0,20.620689655172413,56.8
240192,22,Norway,65,Molde FK,1.0,871,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2018.0,76.0,190.0,160.0,21.482758620689655,57.2
226120,23,Netherlands,62,De Graafschap,1.0,1049,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,72.0,168.0,153.0,28.24137931034483,55.4
208460,24,England,62,Forest Green Rovers,1.0,1068,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,71.0,165.0,183.0,28.482758620689655,56.4
242252,22,Norway,65,Ranheim Fotball,1.0,908,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,76.0,181.0,160.0,22.75862068965517,57.4
245074,22,Korea Republic,66,Daegu FC,1.0,811,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,74.0,172.0,174.0,19.586206896551722,55.0
234324,20,England,67,Rotherham United,2.0,878,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,75.0,174.0,267.0,21.620689655172413,57.6
238167,20,Netherlands,70,FC Groningen,1.0,828,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,75.0,187.0,332.0,19.93103448275862,56.6
244320,20,Germany,66,SC Paderborn 07,1.0,898,Right,1.0,4.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,76.0,176.0,210.0,22.275862068965516,57.2
245088,22,Saudi Arabia,66,Ettifaq FC,2.0,902,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2017.0,2022.0,74.0,165.0,222.0,22.310344827586206,56.4
224622,28,China PR,57,Shanghai SIPG FC,2.0,1043,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2013.0,2020.0,74.0,183.0,154.0,28.310344827586206,55.6
225134,20,England,70,Portsmouth,1.0,1124,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2014.0,2021.0,74.0,154.0,380.0,30.724137931034484,55.0
220530,21,England,67,Wigan Athletic,3.0,874,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2016.0,2023.0,75.0,157.0,273.0,20.82758620689655,58.4
234611,21,France,64,GFC Ajaccio,1.0,901,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,72.0,165.0,215.0,22.275862068965516,56.2
237430,24,Japan,63,Gamba Osaka,1.0,978,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2017.0,2021.0,75.0,187.0,145.0,25.103448275862068,57.4
194679,27,England,58,Morecambe,1.0,1025,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,75.0,196.0,146.0,26.896551724137932,57.6
237176,18,England,77,Huddersfield Town,1.0,828,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2016.0,2019.0,75.0,154.0,493.0,20.344827586206897,55.6
239736,22,Mexico,67,Puebla FC,1.0,918,Left,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2021.0,72.0,172.0,247.0,23.24137931034483,56.2
227967,25,China PR,61,Chongqing Dangdai Lifan FC SWM Team,1.0,1081,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2020.0,74.0,161.0,223.0,29.724137931034484,55.8
245632,17,Spain,74,Rayo Vallecano,1.0,845,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,76.0,172.0,480.0,20.724137931034484,56.2
240514,19,England,70,Sunderland,1.0,883,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,72.0,165.0,380.0,21.79310344827586,56.6
237188,18,England,71,Southend United,1.0,871,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2021.0,73.0,159.0,404.0,21.310344827586206,58.0
231046,21,England,65,Sheffield United,1.0,985,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2015.0,2020.0,75.0,154.0,252.0,25.551724137931036,56.2
231562,34,Colombia,57,América de Cali,1.0,886,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,72.0,172.0,54.0,22.0,57.8
239510,21,Germany,68,1. FC Heidenheim 1846,1.0,913,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,77.0,198.0,245.0,23.03448275862069,56.4
229274,20,Wales,67,Forest Green Rovers,1.0,996,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2018.0,2020.0,72.0,154.0,254.0,25.82758620689655,56.4
155547,32,Denmark,57,Esbjerg fB,1.0,967,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2014.0,2018.0,74.0,190.0,75.0,24.862068965517242,57.6
228255,21,France,68,Stade de Reims,1.0,921,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2022.0,73.0,183.0,308.0,23.517241379310345,56.6
241314,22,China PR,65,Jiangsu Suning FC,2.0,877,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,74.0,185.0,259.0,22.655172413793103,55.2
242352,21,Saudi Arabia,70,Al Wehda,2.0,825,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,75.0,170.0,372.0,20.482758620689655,56.8
231859,26,United States,62,Seattle Sounders FC,1.0,996,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2018.0,77.0,201.0,158.0,26.06896551724138,58.2
239797,24,United States,65,Aalborg BK,1.0,1105,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,76.0,194.0,160.0,30.137931034482758,57.0
239546,20,Belgium,68,Royal Excel Mouscron,1.0,871,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,73.0,176.0,231.0,21.310344827586206,58.0
243647,20,Turkey,66,MKE Ankaragücü,1.0,844,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2015.0,2020.0,78.0,161.0,264.0,21.0,56.8
246464,20,Germany,68,Fortuna Düsseldorf,2.0,868,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,74.0,174.0,280.0,21.275862068965516,57.2
213967,24,Congo,61,Blackpool,1.0,1060,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2017.0,2019.0,77.0,176.0,183.0,28.20689655172414,55.8
219344,40,Saudi Arabia,57,Ohod Club,1.0,1066,Right,1.0,3.0,1.0,Medium/ Medium,Stocky,GK,2014.0,2019.0,72.0,190.0,17.0,28.517241379310345,56.2
233425,21,Albania,69,Pescara,1.0,892,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2014.0,2019.0,73.0,163.0,368.0,22.517241379310345,58.2
236252,20,Turkey,67,Kayserispor,1.0,896,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2020.0,75.0,185.0,286.0,22.75862068965517,56.2
182240,32,China PR,57,Shanghai Greenland Shenhua FC,2.0,957,Right,1.0,2.0,1.0,Medium/ Medium,Stocky,GK,2006.0,2020.0,74.0,203.0,129.0,24.79310344827586,57.6
232673,22,Saudi Arabia,65,Al Hilal,3.0,921,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2021.0,74.0,190.0,209.0,23.551724137931036,56.2
102881,38,Canada,57,AIK,1.0,1001,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2010.0,2020.0,74.0,176.0,13.0,26.517241379310345,55.2
246241,17,Germany,82,FC Schalke 04,1.0,979,Left,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,73.0,165.0,513.0,25.448275862068964,57.4
236005,21,United States,67,LA Galaxy,1.0,821,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,76.0,201.0,221.0,19.862068965517242,56.4
183533,26,England,61,St. Mirren,1.0,981,Right,1.0,2.0,1.0,Medium/ Medium,Stocky,GK,2018.0,2021.0,75.0,168.0,164.0,24.896551724137932,56.4
246012,19,Colombia,73,Once Caldas,1.0,862,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,70.0,148.0,356.0,20.75862068965517,59.8
225280,21,Bulgaria,63,Cambridge United,1.0,1115,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2017.0,2021.0,74.0,168.0,176.0,30.310344827586206,55.2
231682,21,Australia,69,Sydney FC,1.0,826,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2019.0,76.0,176.0,263.0,20.17241379310345,56.4
243718,18,Netherlands,68,Fortuna Sittard,1.0,845,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2020.0,73.0,176.0,198.0,20.689655172413794,56.8
237575,18,Argentina,75,Estudiantes de La Plata,1.0,857,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,75.0,165.0,319.0,21.137931034482758,56.2
242446,21,Argentina,66,Club Atlético Tigre,1.0,793,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,75.0,176.0,187.0,19.17241379310345,54.8
244498,25,Poland,56,Lech Poznań,1.0,894,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,75.0,194.0,81.0,22.75862068965517,56.2
181015,31,Australia,56,Central Coast Mariners,1.0,983,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,74.0,183.0,63.0,25.620689655172413,55.8
242200,19,Sweden,66,IF Elfsborg,1.0,846,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,75.0,176.0,160.0,20.586206896551722,57.0
239385,19,Chile,66,Curicó Unido,1.0,1079,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2018.0,72.0,170.0,171.0,29.448275862068964,54.8
242715,26,United States,61,Orlando City SC,1.0,830,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,74.0,170.0,126.0,20.20689655172414,55.2
238620,19,Germany,71,VfR Aalen,1.0,834,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,74.0,187.0,332.0,20.413793103448278,55.4
243490,22,Colombia,66,Jaguares de Córdoba,1.0,857,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,73.0,154.0,171.0,21.275862068965516,54.2
222503,21,England,67,Luton Town,1.0,959,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,73.0,163.0,234.0,24.724137931034484,55.6
244775,24,Colombia,62,Boyacá Chicó FC,1.0,843,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,74.0,183.0,140.0,20.79310344827586,57.4
210728,24,France,61,AS Béziers,1.0,1036,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2022.0,72.0,176.0,164.0,27.896551724137932,54.8
239410,21,Austria,66,FK Austria Wien,1.0,929,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,72.0,176.0,182.0,23.482758620689655,54.6
231237,20,Denmark,63,FC Nordsjælland,1.0,890,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,76.0,196.0,131.0,22.17241379310345,56.4
232007,21,Poland,63,Wisła Kraków,1.0,816,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2021.0,76.0,183.0,140.0,19.93103448275862,56.2
191559,28,Japan,56,Kashima Antlers,1.0,901,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2014.0,2021.0,74.0,190.0,78.0,22.103448275862068,56.4
245580,18,Netherlands,68,Willem II,1.0,838,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,73.0,165.0,198.0,20.517241379310345,55.0
224593,22,Germany,62,VfL Sportfreunde Lotte,1.0,930,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,73.0,168.0,149.0,23.379310344827587,55.0
236371,21,Spain,66,Girona FC,2.0,814,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,74.0,176.0,253.0,20.0,54.6
232539,35,Japan,56,Vissel Kobe,1.0,843,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2021.0,73.0,168.0,25.0,21.06896551724138,54.2
245085,23,Saudi Arabia,64,Ettifaq FC,2.0,895,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2016.0,2021.0,72.0,165.0,185.0,22.413793103448278,55.0
242526,21,Poland,65,Piast Gliwice,1.0,951,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,73.0,176.0,171.0,24.379310344827587,57.8
245854,21,France,65,AS Saint-Étienne,2.0,813,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2019.0,75.0,165.0,231.0,18.79310344827586,58.0
245599,18,Spain,74,Albacete BP,1.0,829,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,75.0,172.0,334.0,19.75862068965517,57.4
215656,23,Denmark,62,AC Horsens,1.0,973,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,74.0,179.0,131.0,25.310344827586206,55.4
238186,18,Poland,74,Chelsea,2.0,885,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2016.0,2019.0,78.0,198.0,371.0,22.379310344827587,55.6
230765,21,Saudi Arabia,66,Al Fateh,2.0,1040,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2021.0,74.0,192.0,204.0,27.82758620689655,54.4
230001,22,England,64,Burton Albion,1.0,1014,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,73.0,170.0,195.0,26.724137931034484,55.0
240245,19,Chile,73,CD O'Higgins,1.0,1100,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2016.0,2020.0,70.0,170.0,316.0,30.03448275862069,54.8
228217,26,United States,61,Los Angeles FC,1.0,1025,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,74.0,209.0,126.0,26.79310344827586,56.8
225406,21,Republic of Ireland,63,Bohemian FC,1.0,1033,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,72.0,176.0,158.0,27.24137931034483,54.8
242564,28,Japan,57,Shonan Bellmare,1.0,874,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2018.0,72.0,163.0,93.0,21.275862068965516,54.4
235413,18,Poland,76,Legia Warszawa,1.0,953,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2023.0,75.0,172.0,360.0,25.03448275862069,54.0
244119,20,France,63,Clermont Foot 63,1.0,793,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,75.0,187.0,176.0,19.06896551724138,55.6
202141,23,Turkey,64,Crawley Town,1.0,966,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2022.0,77.0,172.0,195.0,25.137931034482758,55.8
244654,18,Japan,68,Sanfrecce Hiroshima,1.0,846,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,73.0,190.0,174.0,20.96551724137931,55.0
237236,20,Turkey,69,Alanyaspor,1.0,848,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2021.0,71.0,161.0,368.0,21.03448275862069,56.4
228533,24,Korea Republic,61,Gyeongnam FC,1.0,998,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2015.0,2018.0,76.0,196.0,119.0,26.75862068965517,54.8
231861,20,United States,69,Orlando City SC,1.0,907,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2015.0,2021.0,74.0,190.0,298.0,22.75862068965517,56.6
225981,21,Australia,64,Central Coast Mariners,1.0,1011,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2016.0,2019.0,78.0,168.0,145.0,26.82758620689655,56.4
241597,26,Australia,59,Brisbane Roar,1.0,909,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,72.0,165.0,106.0,23.137931034482758,55.4
241859,19,Germany,74,FC Bayern München,2.0,842,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,76.0,185.0,364.0,19.96551724137931,57.8
181702,35,Japan,56,Shimizu S-Pulse,1.0,1303,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2021.0,73.0,176.0,25.0,36.689655172413794,54.6
242636,21,Republic of Ireland,67,Bray Wanderers,1.0,863,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2018.0,72.0,170.0,210.0,21.379310344827587,55.6
242382,17,England,76,Fulham,1.0,795,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2019.0,73.0,168.0,435.0,18.96551724137931,56.6
236758,19,Denmark,67,Odense Boldklub,1.0,878,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2020.0,75.0,181.0,174.0,22.06896551724138,54.8
238298,20,Argentina,70,Rosario Central,1.0,849,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,72.0,176.0,340.0,21.448275862068964,54.0
218593,23,England,62,Milton Keynes Dons,1.0,1112,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,74.0,159.0,176.0,29.79310344827586,55.6
232418,31,Japan,56,Nagoya Grampus,1.0,896,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2016.0,2021.0,75.0,179.0,63.0,22.275862068965516,55.8
228067,26,Korea Republic,59,Daegu FC,1.0,1045,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2023.0,73.0,179.0,106.0,28.517241379310345,55.2
239076,19,Ghana,69,KAS Eupen,1.0,840,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,75.0,170.0,291.0,20.275862068965516,55.0
246246,19,Germany,67,FC Augsburg,1.0,792,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2023.0,77.0,187.0,228.0,18.103448275862068,57.4
221163,23,Denmark,64,Vejle Boldklub,1.0,1063,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,74.0,179.0,145.0,28.724137931034484,54.0
230893,21,Wales,68,Wigan Athletic,3.0,901,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2015.0,2021.0,72.0,154.0,273.0,22.0,57.0
244468,20,Slovakia,71,SK Slavia Praha,1.0,810,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2018.0,2022.0,77.0,194.0,452.0,19.344827586206897,55.0
235260,21,Chile,64,Universidad Católica,1.0,996,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2016.0,2021.0,71.0,159.0,160.0,25.896551724137932,57.0
238076,25,United States,61,San Jose Earthquakes,1.0,1083,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2021.0,73.0,185.0,137.0,29.379310344827587,55.8
240894,20,Scotland,69,Motherwell,1.0,847,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,72.0,190.0,333.0,20.551724137931036,56.8
229130,21,Republic of Ireland,62,Shamrock Rovers,1.0,989,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2016.0,2018.0,76.0,181.0,158.0,25.862068965517242,55.2
239882,19,England,65,Peterborough United,1.0,870,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,72.0,165.0,215.0,21.862068965517242,54.2
245771,19,England,72,Leeds United,1.0,865,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2008.0,2019.0,75.0,179.0,404.0,21.275862068965516,54.6
234260,20,England,63,Blackburn Rovers,3.0,897,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2016.0,2021.0,74.0,161.0,210.0,22.551724137931036,55.0
243476,19,Argentina,69,Vélez Sarsfield,1.0,832,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,71.0,159.0,340.0,20.79310344827586,53.2
220190,23,Spain,61,Cádiz CF,1.0,1020,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,71.0,165.0,162.0,26.724137931034484,53.8
235806,19,Italy,70,Sassuolo,1.0,815,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2021.0,74.0,165.0,372.0,20.344827586206897,53.2
213535,28,United States,55,FC Dallas,1.0,1040,Right,1.0,1.0,1.0,Medium/ Medium,Normal,GK,2018.0,2023.0,72.0,179.0,90.0,28.0,54.4
244256,19,Poland,69,Górnik Zabrze,1.0,893,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2019.0,74.0,168.0,316.0,23.06896551724138,57.2
244768,20,Saudi Arabia,71,Al Wehda,2.0,955,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,70.0,159.0,372.0,25.482758620689655,54.4
233505,19,England,68,Millwall,1.0,937,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,74.0,165.0,328.0,23.862068965517242,55.8
235556,22,Saudi Arabia,62,Al Qadisiyah,2.0,862,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2014.0,2019.0,72.0,148.0,167.0,21.79310344827586,53.8
243750,21,Brazil,66,Vejle Boldklub,1.0,881,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2020.0,74.0,176.0,174.0,22.03448275862069,55.4
244016,21,Spain,64,CD Numancia,1.0,849,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,75.0,179.0,180.0,21.06896551724138,54.6
242229,17,Republic of Ireland,69,St. Patrick's Athletic,1.0,1025,Right,1.0,3.0,1.0,Medium/ Medium,Lean,GK,2017.0,2018.0,73.0,172.0,305.0,27.103448275862068,55.0
243012,18,Poland,73,Jagiellonia Białystok,1.0,802,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2017.0,2021.0,78.0,187.0,296.0,20.137931034482758,53.2
232518,22,Switzerland,67,Grasshopper Club Zürich,1.0,875,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2016.0,2021.0,73.0,168.0,198.0,21.79310344827586,57.0
242251,20,Sweden,68,IFK Göteborg,1.0,901,Right,1.0,2.0,1.0,Medium/ Medium,Lean,GK,2018.0,2019.0,77.0,176.0,263.0,22.79310344827586,54.6
242262,22,Sweden,62,Örebro SK,1.0,872,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,73.0,176.0,131.0,21.862068965517242,55.0
242774,18,Japan,72,Kashima Antlers,1.0,932,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,72.0,181.0,289.0,23.517241379310345,54.6
234842,19,Germany,70,VfL Bochum 1848,1.0,956,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2019.0,72.0,176.0,356.0,24.551724137931036,55.2
235375,23,Colombia,63,Atlético Huila,1.0,837,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,76.0,187.0,155.0,20.79310344827586,54.6
237935,17,Norway,70,Vålerenga Fotball,1.0,845,Left,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2016.0,2018.0,74.0,168.0,263.0,21.20689655172414,53.4
245359,20,Mexico,64,CD Everton de Viña del Mar,1.0,863,Right,1.0,3.0,1.0,Medium/ Medium,Normal,GK,2018.0,2019.0,75.0,205.0,155.0,20.96551724137931,55.2
233328,23,Turkey,62,Yeni Malatyaspor,1.0,956,Right,1.0,1.0,1.0,Medium/ Medium,Lean,GK,2015.0,2019.0,72.0,165.0,198.0,24.96551724137931,54.0
245874,19,France,68,US Orléans Loiret Football,1.0,832,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2018.0,2021.0,72.0,152.0,309.0,20.275862068965516,55.6
235124,20,Mexico,69,Tiburones Rojos de Veracruz,1.0,880,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2019.0,73.0,176.0,364.0,22.0,55.6
232565,27,Japan,56,Vegalta Sendai,1.0,822,Right,1.0,2.0,1.0,Medium/ Medium,Normal,GK,2017.0,2020.0,76.0,185.0,93.0,20.0,55.2
