ID,Age,Nationality,Potential,Club,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,Forward,Mid,Back,General,GK
222190,28,China PR,56,Beijing Sinobo Guoan FC,3.0,1565,Right,1.0,4.0,2.0,High/ Medium,Normal,CM,2017.0,2020.0,72.0,168.0,198.0,53.0,55.75,57.9,53.51724137931034,10.2
242415,22,China PR,65,Shanghai Greenland Shenhua FC,2.0,1419,Right,1.0,4.0,2.0,Medium/ Medium,Lean,RB,2015.0,2018.0,71.0,159.0,282.0,42.625,44.625,52.7,48.51724137931034,10.0
222192,24,China PR,58,Dalian YiFang FC,2.0,1417,Left,1.0,3.0,2.0,Medium/ Medium,Lean,LM,2016.0,2021.0,70.0,163.0,245.0,52.5,51.25,42.0,48.10344827586207,12.8
245233,18,Austria,70,SV Mattersburg,1.0,1295,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CB,2018.0,2021.0,75.0,168.0,353.0,36.125,36.625,49.6,44.3448275862069,10.0
223987,21,Scotland,63,Grimsby Town,2.0,1393,Right,1.0,2.0,2.0,Medium/ Medium,Normal,ST,2017.0,2019.0,74.0,159.0,254.0,52.25,47.375,40.8,47.93103448275862,10.4
244214,18,England,74,Mansfield Town,1.0,1443,Left,1.0,2.0,2.0,Medium/ High,Normal,LB,2018.0,2020.0,73.0,165.0,404.0,44.25,44.375,53.9,49.48275862068966,11.8
237559,19,Turkey,72,Çaykur Rizespor,1.0,1569,Right,1.0,2.0,2.0,Medium/ Medium,Lean,CDM,2017.0,2021.0,68.0,148.0,473.0,52.25,53.625,54.6,53.93103448275862,10.8
244983,19,Austria,68,FC Admira Wacker Mödling,1.0,1518,Right,1.0,2.0,2.0,Medium/ Medium,Lean,RM,2018.0,2021.0,70.0,161.0,264.0,49.75,51.75,53.3,52.13793103448276,9.4
245751,19,Saudi Arabia,71,Al Shabab,2.0,1272,Right,1.0,2.0,2.0,Medium/ Medium,Lean,CB,2018.0,2023.0,70.0,163.0,410.0,33.5,33.625,50.7,43.44827586206897,12.2
244216,17,England,71,Mansfield Town,1.0,1333,Left,1.0,2.0,2.0,Low/ Medium,Lean,CB,2018.0,2020.0,72.0,157.0,380.0,39.75,41.625,52.0,45.93103448275862,10.2
208635,32,Colombia,56,La Equidad,1.0,1325,Right,1.0,3.0,2.0,Medium/ Low,Lean,ST,2018.0,2022.0,74.0,194.0,95.0,50.125,42.5,37.8,45.10344827586207,11.6
245501,18,England,68,Millwall,1.0,1385,Right,1.0,2.0,2.0,Medium/ Medium,Normal,ST,2018.0,2019.0,70.0,181.0,315.0,54.75,51.0,35.0,48.206896551724135,7.6
228606,21,Republic of Ireland,65,Waterford FC,1.0,1349,Left,1.0,2.0,2.0,Medium/ Medium,Lean,LB,2018.0,2018.0,67.0,152.0,210.0,42.875,46.375,52.1,46.51724137931034,9.8
245247,20,Uruguay,65,Racing Club,2.0,1550,Right,1.0,2.0,2.0,Medium/ Medium,Normal,CM,2018.0,2021.0,67.0,154.0,224.0,55.375,54.875,52.1,53.10344827586207,10.6
246271,20,France,68,Clermont Foot 63,1.0,1417,Right,1.0,2.0,2.0,Medium/ Medium,Normal,CB,2018.0,2021.0,72.0,172.0,273.0,41.25,45.75,55.9,47.89655172413793,11.4
245506,19,Saudi Arabia,64,Al Ahli,2.0,1393,Left,1.0,2.0,2.0,Medium/ Medium,Normal,LB,2018.0,2021.0,69.0,154.0,209.0,43.625,43.5,51.4,47.241379310344826,11.8
231683,20,Australia,64,Central Coast Mariners,1.0,1380,Right,1.0,4.0,2.0,Medium/ Low,Lean,LM,2018.0,2020.0,70.0,163.0,203.0,51.625,51.0,39.9,47.689655172413794,9.8
230148,20,England,65,Blackburn Rovers,4.0,1501,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CM,2015.0,2019.0,70.0,163.0,294.0,50.875,53.375,50.9,51.48275862068966,10.2
245508,22,Saudi Arabia,62,Al Ahli,4.0,1501,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CDM,2018.0,2021.0,70.0,154.0,209.0,49.5,52.375,53.0,52.172413793103445,7.8
240390,19,Sweden,67,AIK,1.0,1364,Right,1.0,3.0,2.0,Medium/ Medium,Lean,ST,2017.0,2018.0,73.0,165.0,240.0,53.75,51.875,37.1,47.275862068965516,8.2
245510,21,Saudi Arabia,67,Al Ahli,3.0,1451,Right,1.0,3.0,2.0,High/ Medium,Normal,RB,2016.0,2021.0,70.0,148.0,266.0,47.125,46.625,52.5,49.58620689655172,10.6
240649,17,Australia,75,Western Sydney Wanderers,1.0,1324,Right,1.0,4.0,2.0,High/ Medium,Lean,ST,2018.0,2020.0,67.0,150.0,405.0,52.5,45.25,34.8,46.10344827586207,7.0
236811,25,Colombia,60,América de Cali,1.0,1326,Right,1.0,3.0,2.0,Medium/ Low,Lean,ST,2018.0,2021.0,69.0,159.0,171.0,52.875,46.375,32.8,45.6551724137931,10.0
242443,18,Chile,68,Club Deportes Temuco,1.0,1348,Right,1.0,3.0,2.0,Medium/ Medium,Lean,ST,2018.0,2021.0,72.0,163.0,316.0,51.875,46.75,37.3,46.44827586206897,9.6
242700,25,China PR,60,Changchun Yatai FC,2.0,1386,Left,1.0,2.0,2.0,Medium/ Medium,Normal,LB,2018.0,2020.0,67.0,143.0,223.0,40.625,40.0,50.1,47.6551724137931,12.0
233741,20,Norway,63,FK Bodø/Glimt,1.0,1405,Right,1.0,2.0,2.0,Medium/ Medium,Lean,ST,2016.0,2018.0,70.0,165.0,189.0,53.0,48.75,37.3,48.86206896551724,9.2
245518,21,Saudi Arabia,65,Al Faisaly,3.0,1320,Right,1.0,3.0,2.0,Medium/ Medium,Lean,RM,2017.0,2021.0,69.0,141.0,259.0,51.375,50.625,37.2,45.55172413793103,9.4
245519,20,Spain,64,Girona FC,2.0,1400,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CB,2017.0,2020.0,70.0,154.0,276.0,45.5,47.5,53.3,47.44827586206897,12.6
245267,22,Saudi Arabia,65,Al Qadisiyah,2.0,1386,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RB,2016.0,2021.0,69.0,163.0,222.0,44.25,47.75,51.2,47.13793103448276,11.2
242452,20,United States,69,Orlando City SC,1.0,1427,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CM,2018.0,2020.0,69.0,161.0,404.0,51.0,53.0,47.2,49.0,9.4
245524,20,Saudi Arabia,66,Al Hazem,2.0,1357,Right,1.0,3.0,2.0,Medium/ Medium,Lean,ST,2018.0,2023.0,66.0,130.0,278.0,53.875,51.0,33.1,46.689655172413794,10.4
246550,18,France,72,AS Nancy Lorraine,1.0,1292,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CDM,2018.0,2021.0,72.0,150.0,380.0,40.625,44.75,53.2,46.3448275862069,10.8
242199,21,Sweden,63,IF Elfsborg,1.0,1445,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RB,2018.0,2019.0,72.0,165.0,160.0,47.375,50.875,52.9,49.48275862068966,10.8
221464,21,Chile,63,CD Everton de Viña del Mar,1.0,1440,Right,1.0,2.0,2.0,Medium/ Medium,Normal,RB,2018.0,2023.0,70.0,161.0,171.0,50.375,45.625,51.3,49.0,12.2
244505,18,Poland,66,Lech Poznań,1.0,1391,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,2018.0,2021.0,71.0,163.0,217.0,52.5,48.25,40.2,48.310344827586206,7.6
242462,18,Chile,73,CD O'Higgins,1.0,1496,Left,1.0,3.0,2.0,Medium/ Medium,Lean,LW,2018.0,2021.0,68.0,154.0,356.0,56.125,51.625,40.6,51.827586206896555,8.4
244510,18,Germany,72,SG Dynamo Dresden,1.0,1452,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RM,2018.0,2019.0,70.0,148.0,401.0,51.5,51.875,43.4,50.03448275862069,11.2
192542,28,Republic of Ireland,55,Limerick FC,1.0,1470,Right,1.0,2.0,2.0,Low/ Medium,Lean,RB,2018.0,2018.0,71.0,163.0,109.0,47.875,49.25,52.7,50.6551724137931,11.2
230943,20,Republic of Ireland,65,Barnsley,2.0,1346,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,2018.0,2021.0,71.0,154.0,293.0,51.5,46.125,33.7,45.93103448275862,11.6
208930,26,Saudi Arabia,55,Al Nassr,5.0,1454,Right,1.0,3.0,2.0,Medium/ Medium,Normal,LM,2016.0,2022.0,68.0,137.0,170.0,51.75,51.75,47.1,49.827586206896555,10.0
193317,25,Republic of Ireland,57,Limerick FC,1.0,1612,Right,1.0,3.0,2.0,Low/ Medium,Normal,RCM,2018.0,2018.0,73.0,159.0,146.0,54.625,55.0,52.5,55.310344827586206,12.2
213542,23,Denmark,60,Vendsyssel FF,2.0,1387,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,2018.0,2023.0,72.0,181.0,159.0,52.25,47.875,36.5,47.689655172413794,11.6
242727,18,England,74,Mansfield Town,1.0,1515,Right,1.0,2.0,2.0,High/ High,Normal,RWB,2017.0,2021.0,69.0,170.0,380.0,47.125,47.0,52.8,52.10344827586207,10.8
244776,26,Colombia,57,Boyacá Chicó FC,1.0,1258,Right,1.0,2.0,2.0,Medium/ Medium,Lean,ST,2018.0,2021.0,74.0,181.0,157.0,51.375,46.625,32.1,43.44827586206897,10.2
238378,17,Denmark,72,Aarhus GF,1.0,1354,Left,1.0,4.0,2.0,High/ Medium,Lean,LM,2016.0,2020.0,69.0,154.0,338.0,49.25,49.875,37.3,46.44827586206897,10.2
169515,30,England,55,Morecambe,1.0,1553,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,RB,2018.0,2019.0,69.0,176.0,105.0,50.875,50.875,53.1,53.241379310344826,10.2
241707,19,France,73,Le Havre AC,1.0,1419,Left,1.0,3.0,2.0,Medium/ Medium,Lean,CDM,2017.0,2021.0,74.0,143.0,404.0,48.0,51.0,53.3,48.58620689655172,12.4
237869,21,Chile,67,CD Huachipato,1.0,1352,Right,1.0,3.0,2.0,Medium/ Medium,Lean,RW,2018.0,2021.0,67.0,150.0,248.0,55.0,50.375,36.1,46.689655172413794,8.6
243501,17,Poland,76,Arka Gdynia,1.0,1359,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,2017.0,2020.0,69.0,157.0,470.0,51.25,46.5,39.4,46.93103448275862,9.6
243246,18,Norway,67,Molde FK,1.0,1340,Right,1.0,3.0,2.0,High/ High,Stocky,ST,2018.0,2019.0,72.0,181.0,218.0,51.625,46.125,35.8,46.13793103448276,9.4
244782,19,Italy,70,SK Sturm Graz,1.0,1225,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CB,2018.0,2019.0,74.0,176.0,353.0,34.125,33.625,48.0,42.13793103448276,9.8
241201,19,Japan,61,Cerezo Osaka,1.0,1294,Right,1.0,3.0,2.0,Medium/ Medium,Lean,ST,2018.0,2021.0,73.0,172.0,174.0,51.875,46.375,31.1,44.86206896551724,8.4
233523,19,Norway,70,Stabæk Fotball,1.0,1387,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,2018.0,2020.0,70.0,154.0,356.0,53.125,48.125,35.7,47.44827586206897,11.2
240947,18,England,72,Crystal Palace,3.0,1406,Left,1.0,3.0,2.0,Medium/ Medium,Normal,LB,2017.0,2019.0,69.0,143.0,404.0,46.0,45.625,52.3,48.0,11.4
223029,23,Turkey,64,Kayserispor,2.0,1497,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CM,2018.0,2021.0,72.0,165.0,264.0,51.25,53.75,52.6,51.62068965517241,9.8
237365,19,Sweden,65,IK Sirius,1.0,1424,Right,1.0,3.0,2.0,High/ Medium,Normal,LM,2015.0,2018.0,68.0,141.0,203.0,52.125,50.375,39.9,49.0,10.6
245813,19,Saudi Arabia,66,Al Shabab,2.0,1348,Left,1.0,3.0,3.0,High/ Medium,Lean,CAM,2018.0,2022.0,69.0,139.0,278.0,50.625,53.25,38.7,46.793103448275865,11.2
245814,19,Saudi Arabia,65,Al Shabab,2.0,1338,Right,1.0,2.0,2.0,Medium/ Medium,Lean,CB,2018.0,2021.0,70.0,172.0,222.0,39.75,39.625,50.8,45.62068965517241,9.8
234039,19,England,70,Huddersfield Town,2.0,1242,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CB,2017.0,2019.0,71.0,161.0,429.0,35.375,35.875,50.0,42.51724137931034,11.8
234040,20,England,69,Fleetwood Town,1.0,1223,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CB,2016.0,2021.0,72.0,141.0,428.0,34.75,35.0,48.5,41.62068965517241,10.8
240697,20,England,71,Oxford United,1.0,1426,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CM,2017.0,2023.0,71.0,148.0,451.0,48.625,51.75,51.9,48.48275862068966,11.4
246329,19,France,70,AC Ajaccio,1.0,1324,Right,1.0,3.0,2.0,Medium/ Medium,Lean,ST,2018.0,2021.0,71.0,163.0,451.0,51.875,48.875,34.3,46.0,8.4
232251,21,Japan,69,Benevento,1.0,1462,Left,1.0,4.0,2.0,Medium/ Medium,Normal,CAM,2018.0,2021.0,70.0,143.0,423.0,52.75,52.75,40.7,50.03448275862069,11.4
239931,20,Chile,65,Universidad Católica,1.0,1446,Left,1.0,3.0,2.0,High/ Medium,Lean,LW,2015.0,2021.0,69.0,154.0,224.0,54.0,51.125,47.3,50.172413793103445,9.0
222524,22,Switzerland,66,Grasshopper Club Zürich,2.0,1500,Right,1.0,3.0,2.0,High/ Low,Lean,ST,2018.0,2021.0,74.0,181.0,248.0,53.625,55.0,47.5,52.172413793103445,9.6
244796,18,Czech Republic,70,SK Slavia Praha,1.0,1453,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CM,2018.0,2020.0,71.0,165.0,509.0,51.5,53.25,49.7,50.37931034482759,10.2
226109,22,England,66,Newport County,1.0,1370,Right,1.0,3.0,2.0,High/ Medium,Normal,RWB,2018.0,2019.0,70.0,165.0,254.0,45.0,43.25,51.4,47.241379310344826,10.6
242497,19,Chile,70,Curicó Unido,1.0,1397,Left,1.0,3.0,2.0,Medium/ Medium,Lean,LB,2018.0,2021.0,72.0,165.0,336.0,46.125,45.75,52.4,47.827586206896555,10.4
241988,22,Denmark,62,Hobro IK,1.0,1408,Right,1.0,3.0,2.0,High/ Medium,Lean,RM,2018.0,2021.0,76.0,187.0,174.0,52.25,50.625,40.7,48.37931034482759,10.0
243269,16,Turkey,71,Kayserispor,1.0,1269,Right,1.0,2.0,2.0,Low/ Medium,Lean,CB,2017.0,2020.0,71.0,154.0,420.0,36.125,36.625,49.8,43.41379310344828,10.2
244293,18,England,71,Norwich City,2.0,1512,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CM,2018.0,2020.0,70.0,161.0,455.0,51.375,53.375,54.6,51.89655172413793,10.4
245061,18,Argentina,70,Racing Club,1.0,1533,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CM,2018.0,2021.0,72.0,152.0,365.0,56.25,56.125,48.4,53.06896551724138,10.6
222279,25,China PR,57,Guangzhou R&F; FC,2.0,1471,Left,1.0,4.0,2.0,Medium/ Medium,Lean,ST,2013.0,2019.0,71.0,159.0,245.0,55.125,54.625,44.9,50.827586206896555,9.4
240967,18,Nigeria,70,Rotherham United,3.0,1286,Right,1.0,3.0,2.0,Medium/ Medium,Lean,ST,2017.0,2020.0,75.0,165.0,446.0,51.375,44.375,35.3,44.03448275862069,10.6
242759,19,Switzerland,63,Grasshopper Club Zürich,1.0,1400,Right,1.0,2.0,2.0,Medium/ Medium,Normal,LB,2018.0,2021.0,72.0,170.0,182.0,44.5,44.375,53.5,48.310344827586206,8.0
240968,18,Northern Ireland,68,Rotherham United,2.0,1383,Right,1.0,3.0,2.0,Medium/ Medium,Lean,LM,2018.0,2019.0,69.0,143.0,396.0,51.75,49.875,37.3,47.55172413793103,10.6
242509,21,Poland,64,Pogoń Szczecin,1.0,1496,Right,1.0,3.0,2.0,Medium/ High,Lean,RM,2018.0,2021.0,68.0,139.0,217.0,50.875,51.0,49.4,51.37931034482759,9.8
245069,18,Japan,64,Shimizu S-Pulse,1.0,1546,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CM,2018.0,2021.0,72.0,157.0,174.0,53.125,53.875,55.5,52.62068965517241,12.4
240462,19,England,65,Burnley,3.0,1522,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CM,2016.0,2019.0,70.0,141.0,294.0,54.25,55.25,48.3,52.86206896551724,8.8
244814,21,Austria,67,TSV Hartberg,1.0,1454,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CM,2018.0,2019.0,69.0,154.0,264.0,49.875,53.0,51.4,50.13793103448276,8.4
225367,22,Republic of Ireland,61,Bohemian FC,1.0,1410,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,2017.0,2019.0,72.0,157.0,210.0,53.125,49.875,34.9,48.724137931034484,10.4
233815,21,Republic of Ireland,64,Bray Wanderers,1.0,1419,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CAM,2016.0,2018.0,73.0,163.0,245.0,51.25,53.0,50.2,49.03448275862069,9.0
222297,28,China PR,55,Dalian YiFang FC,2.0,1495,Right,1.0,3.0,3.0,Medium/ Medium,Normal,RB,2018.0,2021.0,72.0,150.0,151.0,53.625,57.5,53.2,52.06896551724138,10.6
245849,17,Denmark,73,Aalborg BK,1.0,1354,Right,1.0,3.0,2.0,Medium/ High,Lean,CB,2018.0,2021.0,75.0,176.0,300.0,42.5,45.75,53.5,46.55172413793103,10.0
244314,18,Sweden,65,IF Brommapojkarna,1.0,1499,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CM,2018.0,2018.0,69.0,165.0,189.0,51.5,53.5,51.3,51.51724137931034,11.2
209244,24,Republic of Ireland,58,Bohemian FC,1.0,1473,Right,1.0,2.0,2.0,Medium/ Medium,Normal,RB,2018.0,2019.0,71.0,165.0,146.0,49.5,50.125,51.8,50.55172413793103,10.6
240732,19,England,63,Burnley,3.0,1461,Right,1.0,2.0,2.0,Medium/ Medium,Lean,RM,2016.0,2019.0,70.0,148.0,273.0,50.75,49.625,49.1,50.48275862068966,9.0
245341,16,United States,77,Colorado Rapids,1.0,1555,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CDM,2018.0,2019.0,71.0,148.0,441.0,52.5,54.25,53.7,53.310344827586206,11.4
245597,18,Spain,73,RCD Espanyol,1.0,1401,Left,1.0,2.0,2.0,Medium/ Medium,Stocky,LB,2017.0,2025.0,65.0,152.0,436.0,44.75,47.125,52.1,48.03448275862069,10.0
240990,20,Chile,69,Colo-Colo,1.0,1502,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CM,2014.0,2020.0,66.0,143.0,385.0,52.375,54.5,47.9,52.241379310344826,9.4
242782,22,Northern Ireland,63,Derry City,1.0,1223,Left,1.0,3.0,2.0,Medium/ Medium,Normal,CB,2018.0,2018.0,72.0,172.0,193.0,34.5,36.0,49.3,42.62068965517241,7.4
182366,29,Republic of Ireland,55,Limerick FC,1.0,1238,Left,1.0,3.0,2.0,Medium/ Medium,Normal,RCB,2018.0,2018.0,77.0,183.0,109.0,37.125,36.125,48.1,41.724137931034484,14.2
199008,29,Republic of Ireland,55,Bray Wanderers,1.0,1426,Right,1.0,2.0,2.0,Medium/ Medium,Normal,RWB,2018.0,2018.0,70.0,176.0,109.0,46.0,47.25,53.6,49.37931034482759,9.2
231520,19,Argentina,72,River Plate,1.0,1207,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CB,2017.0,2020.0,71.0,157.0,344.0,31.5,31.5,49.1,41.37931034482759,10.2
233824,20,England,70,Notts County,2.0,1478,Right,1.0,3.0,2.0,High/ Medium,Lean,RB,2018.0,2021.0,74.0,143.0,428.0,51.875,52.875,52.5,50.93103448275862,8.6
243041,18,Germany,71,Hallescher FC,1.0,1430,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CAM,2018.0,2020.0,71.0,154.0,374.0,51.375,52.25,42.7,49.55172413793103,9.6
138083,34,England,55,Crewe Alexandra,3.0,1497,Right,1.0,2.0,2.0,Low/ Medium,Normal,RB,2018.0,2019.0,73.0,190.0,53.0,48.0,48.625,55.5,51.62068965517241,10.8
245603,18,Turkey,76,Sivasspor,1.0,1492,Right,1.0,2.0,2.0,Low/ Medium,Normal,CDM,2018.0,2019.0,68.0,143.0,540.0,49.25,51.375,53.2,51.41379310344828,10.0
234084,25,Korea Republic,57,Sangju Sangmu FC,1.0,1420,Right,1.0,4.0,2.0,Medium/ Medium,Normal,CM,2018.0,2021.0,68.0,154.0,146.0,50.625,53.875,46.7,48.44827586206897,11.6
245604,19,Turkey,71,Sivasspor,1.0,1513,Right,1.0,2.0,2.0,Medium/ Medium,Lean,CM,2018.0,2020.0,71.0,150.0,499.0,48.375,52.375,55.0,52.206896551724135,9.2
243301,22,United States,64,Real Salt Lake,1.0,1344,Right,1.0,2.0,2.0,Medium/ Low,Stocky,ST,2018.0,2020.0,75.0,201.0,238.0,50.375,44.875,40.5,45.827586206896555,11.8
235624,22,Chile,63,Club Deportes Temuco,1.0,1434,Left,1.0,2.0,2.0,Low/ Medium,Normal,LB,2014.0,2021.0,69.0,161.0,171.0,45.625,47.625,53.4,48.793103448275865,11.2
237928,18,Chile,71,CD Palestino,1.0,1477,Right,1.0,3.0,2.0,High/ Medium,Lean,ST,2017.0,2019.0,66.0,137.0,356.0,54.5,53.75,44.7,50.62068965517241,10.0
242537,18,France,68,GFC Ajaccio,1.0,1497,Right,1.0,2.0,2.0,Medium/ Medium,Lean,CM,2018.0,2020.0,70.0,159.0,380.0,52.0,53.375,53.7,51.241379310344826,10.4
245356,21,Saudi Arabia,67,Al Ahli,3.0,1386,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CB,2018.0,2021.0,71.0,174.0,266.0,44.125,43.375,51.3,47.41379310344828,10.0
238447,19,Japan,64,Sagan Tosu,1.0,1465,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CM,2017.0,2021.0,68.0,141.0,189.0,54.125,54.875,45.5,50.689655172413794,9.0
232818,19,Argentina,70,Club Atlético Colón,1.0,1502,Right,1.0,2.0,2.0,Medium/ Medium,Normal,CM,2016.0,2021.0,68.0,146.0,404.0,47.0,52.625,54.3,51.86206896551724,9.8
230771,19,Republic of Ireland,72,Colchester United,1.0,1419,Left,1.0,3.0,2.0,Medium/ Medium,Lean,CAM,2015.0,2020.0,69.0,154.0,451.0,48.875,52.5,43.0,48.724137931034484,11.2
243827,18,England,74,Newcastle United,2.0,1353,Right,1.0,3.0,2.0,Medium/ Medium,Lean,RB,2018.0,2019.0,73.0,163.0,404.0,42.625,42.0,51.9,46.41379310344828,10.6
232821,24,Japan,59,Júbilo Iwata,1.0,1600,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CM,2015.0,2021.0,70.0,161.0,146.0,52.0,53.0,56.7,55.48275862068966,9.6
232822,21,Japan,66,Júbilo Iwata,1.0,1464,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RCM,2015.0,2021.0,69.0,146.0,218.0,53.75,55.0,49.0,50.51724137931034,10.2
239222,19,England,70,Blackburn Rovers,2.0,1381,Left,1.0,2.0,2.0,Medium/ Medium,Normal,CB,2017.0,2021.0,70.0,163.0,429.0,45.0,46.375,51.6,47.13793103448276,10.6
244599,18,France,71,FC Zürich,1.0,1399,Left,1.0,3.0,2.0,Medium/ Medium,Normal,LB,2018.0,2021.0,66.0,137.0,332.0,43.625,41.875,49.8,47.724137931034484,11.4
244858,17,Austria,77,FK Austria Wien,1.0,1505,Right,1.0,4.0,2.0,Medium/ Medium,Lean,CDM,2018.0,2021.0,68.0,137.0,441.0,48.625,53.375,52.7,51.96551724137931,8.4
244093,21,Germany,65,FC Würzburger Kickers,1.0,1392,Right,1.0,4.0,2.0,Medium/ Medium,Normal,CAM,2018.0,2019.0,70.0,168.0,231.0,52.625,52.125,42.8,48.10344827586207,7.8
230014,20,England,63,Swindon Town,2.0,1400,Right,1.0,3.0,2.0,Medium/ Medium,Lean,LB,2015.0,2019.0,73.0,157.0,254.0,53.25,51.875,42.4,48.37931034482759,9.6
235650,21,Republic of Ireland,68,Derry City,1.0,1526,Left,1.0,3.0,2.0,High/ Medium,Normal,LB,2016.0,2021.0,69.0,139.0,326.0,52.125,52.0,51.6,53.13793103448276,8.2
242568,19,Japan,72,Shonan Bellmare,1.0,1421,Right,1.0,3.0,2.0,Medium/ Medium,Lean,LM,2017.0,2021.0,67.0,143.0,356.0,52.125,51.0,41.4,48.827586206896555,9.6
242057,18,Australia,68,Perth Glory,1.0,1367,Right,1.0,3.0,2.0,High/ Medium,Normal,LB,2018.0,2019.0,69.0,154.0,263.0,41.0,43.75,52.7,46.96551724137931,9.2
245387,18,Nigeria,66,IK Sirius,1.0,1336,Right,1.0,3.0,2.0,Medium/ Medium,Normal,LM,2018.0,2019.0,69.0,179.0,203.0,51.0,50.25,37.2,46.10344827586207,9.6
243342,18,England,74,Mansfield Town,1.0,1513,Right,1.0,3.0,2.0,High/ Medium,Lean,CM,2018.0,2020.0,72.0,157.0,428.0,52.125,54.625,47.7,52.13793103448276,11.0
245135,17,England,70,Yeovil Town,1.0,1389,Left,1.0,3.0,2.0,High/ Medium,Lean,RM,2018.0,2021.0,70.0,154.0,428.0,51.0,50.625,38.0,47.48275862068966,12.4
238993,19,Scotland,70,Kilmarnock,1.0,1312,Right,1.0,3.0,2.0,Medium/ Low,Stocky,ST,2016.0,2019.0,69.0,176.0,451.0,50.875,45.75,33.2,45.0,10.0
242321,18,Scotland,72,Dundee FC,1.0,1339,Right,1.0,3.0,2.0,Medium/ Medium,Lean,ST,2017.0,2019.0,71.0,154.0,428.0,53.125,47.375,32.8,46.206896551724135,9.4
225940,19,Chile,69,Deportes Iquique,1.0,1332,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,ST,2014.0,2018.0,70.0,170.0,375.0,53.0,49.375,35.2,45.86206896551724,10.4
229268,20,Sweden,64,GIF Sundsvall,1.0,1226,Right,1.0,2.0,2.0,Medium/ Medium,Lean,CB,2014.0,2018.0,72.0,165.0,174.0,34.375,34.75,47.9,42.13793103448276,12.2
243860,18,Switzerland,77,BSC Young Boys,1.0,1278,Left,1.0,2.0,2.0,Medium/ Medium,Normal,CB,2018.0,2022.0,73.0,172.0,475.0,37.75,37.875,50.4,44.758620689655174,10.6
242325,21,France,64,FC Lorient,1.0,1448,Right,1.0,3.0,2.0,High/ Medium,Normal,CDM,2018.0,2021.0,74.0,185.0,234.0,48.0,50.375,53.7,49.44827586206897,12.2
210330,24,England,62,Cheltenham Town,2.0,1351,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,2018.0,2019.0,70.0,163.0,219.0,53.125,47.375,36.6,46.86206896551724,8.2
242074,16,Argentina,76,Belgrano de Córdoba,1.0,1405,Right,1.0,3.0,2.0,Medium/ Low,Lean,RM,2018.0,2020.0,67.0,143.0,466.0,53.125,50.375,38.5,48.206896551724135,10.6
222108,23,Scotland,65,Derry City,1.0,1504,Left,1.0,3.0,2.0,Medium/ Medium,Lean,LCB,2018.0,2019.0,74.0,150.0,210.0,51.125,49.75,51.2,51.275862068965516,13.6
243356,20,Germany,68,FC Carl Zeiss Jena,1.0,1300,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CB,2018.0,2019.0,74.0,174.0,311.0,38.5,39.5,50.6,44.41379310344828,10.8
244637,22,Mexico,64,Querétaro,1.0,1419,Right,1.0,3.0,2.0,Medium/ Medium,Lean,RB,2014.0,2021.0,67.0,134.0,228.0,42.5,41.75,51.8,48.241379310344826,11.8
